183,41,7,grippressed,True,(-0.53, 1.12, -0.06),(-0.03514, 0.11851, 0.71356, -0.68960),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
183,47,7,grippressed,False,(-0.53, 1.12, -0.06),(-0.04322, 0.11569, 0.69991, -0.70348),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
184,18,7,grippressed,True,(-0.52, 1.10, -0.04),(-0.25245, -0.03528, -0.00465, -0.96696),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
184,19,7,grippressed,False,(-0.52, 1.10, -0.04),(-0.25245, -0.03528, -0.00465, -0.96696),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
184,65,7,grippressed,False,(-0.43, 1.03, -0.04),(-0.04976, 0.00471, -0.02580, -0.99842),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
185,79,8,anyKey,True,(-0.42, 1.02, -0.05),(-0.00002, 0.00490, 0.00002, -0.99999),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
185,79,8,rightArrow,True,(-0.42, 1.02, -0.05),(-0.00002, 0.00490, 0.00002, -0.99999),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
185,91,8,anyKey,False,(-0.42, 1.02, -0.05),(-0.00002, 0.00490, 0.00002, -0.99999),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
185,91,8,rightArrow,False,(-0.42, 1.02, -0.05),(-0.00002, 0.00490, 0.00002, -0.99999),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
190,17,8,grippressed,True,(-0.42, 1.02, -0.05),(-0.00002, 0.00490, 0.00002, -0.99999),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
190,23,8,triggertouched,True,(-0.43, 1.02, -0.05),(0.00721, 0.00438, -0.00119, -0.99996),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
190,31,8,triggertouched,False,(-0.43, 1.02, -0.05),(0.01663, 0.00431, -0.00507, -0.99984),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
191,35,8,triggertouched,True,(-0.42, 1.10, -0.06),(0.55154, -0.02525, -0.16480, -0.81732),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
